Daniel Mesguich
Julien Bertheau
Jean-Pierre Ducos
Marie Henriau
Julien Dubois
Charles Bennett
Michael Balcon
Ivor Montagu
Hubert Bath
Jack Beaver
Charles Williams
Bernard Knowles
Derek N. Twist
Peter Birch
Robert Donat
Madeleine Carroll
Lucie Mannheim
Godfrey Tearle
Louis Levy
Michel Houellebecq
Manfred Banach
Leslie Bricusse
Günter Meisner
Darío Grandinetti
Malou Airaudo
Caetano Veloso
Roberto Álvarez
Elena Anaya
Adolfo Fernández
Ana Fernández
Helio Pedregal
Paz Vega
Vicente Amigo
Sara Bilbatúa
Antxón Gómez
Sonia Grande
Richard Brooks
Lawrence Weingarten
Tennessee Williams
Elizabeth Taylor
Paul Newman
William H. Daniels
James Poe
Madeleine Sherwood
Larry Gates
Vaughn Taylor
Charles Wolcott
Ferris Webster
Dean Smith
Lee LeBlanc
Wesley C. Miller
Helen Rose
Henry Grace
Robert Priestley
Carlos Lozano
Fernando Guillén
Manuel Morón
José Luis Torrijo
Malena Gutiérrez
Yael Barnatán
Affonso Beato
Bina Daigeler
Robert Greenhut
Fred Schuler
Paul D. Zimmerman
Thelma Schoonmaker
Cis Corman
Jerry Lewis
Sandra Bernhard
Shelley Hack
Ed Herlihy
Lou Brown
Loretta Tupper
Peter Potulski
Vinnie Gonzales
Peggy Ashcroft
John Laurie
Helen Haye
Frank Cellier
Wylie Watson
Peggy Simpson
Elizabeth Inglis
Frederick Piper
Hilda Trevelyan
Alma Reville
Joserra Cadiñanos
Paco Delgado
Koko Maeda
Johanna Ray
Harry Cohen
Steve Daly
Julie Dunne
Uwe Haussig
Dirk Jacob
Frank Behnke
Sebastian Schipper
Ute Lubosch
Julia Lindig
Andreas Petri
Klaus Müller
Utz Krause
Volkhart Buff
Maria Köpf
Jaimz Woolvett
Anna Levine
Saul Rubinek
Frances Fisher
David Mucci
Anthony James
Julian Ludwig
David Valdes
Adrian Gorton
Rick Roberts
Janice Blackie-Goodine
Hans Weingartner
Alycia Aumuller
Judy Henderson
Florian Reichmann
Florentina Welley
John Sloss
Diabolo
Denis Evrard
Albert Delpy
Marie Pillet
Baptiste Glaymann
Thierry Delettre
Hanna Schygulla
Dominik Castell
Bilge Jeschim
Harold Waiglein
Haymon Maria Buttinger
Kurti
Katharina von Martius
Simon Happ
Heinrich Schafmeister
Helmut Buchel
Hans Peter Reutter
Heinz Baumeister
Imo Moszkowicz
Molly von Fürstenberg
Harald Kügler
Elvira Senft
Monika Bauert
Ralf König
Zelda Cleaver
Giancarlo Giannini
Mel Ferrer
Karl-Heinz von Hassel
Erik Schumann
Gottfried John
Christine Kaufmann
Willy Harlander
Raúl Gimenez
Enzo Peri
Peer Raben
Xaver Schwarzenberger
Michael Ballhaus
Juliane Lorenz
Rolf Zehetbauer
Lale Andersen
Manfred Purzer
Joshua Sinclair
Werner Uschkurat
Jean-Luc Godard
Joseph E. Levine
Carlo Ponti
Georges de Beauregard
Alberto Moravia
Lila Lakshmanan
Brigitte Bardot
Michel Piccoli
Jack Palance
Giorgia Moll
Linda Veras
Jorge Guerricaechevarría
Ray Loriga
Ruth Rendell
Bernardo Menz
Max Slater
Bob Kane
Sam Hamm
Michael Gough
Pat Hingle
Billy Dee Williams
Jerry Hall
Tracey Walter
Lee Wallace
Edwin Craig
Peter Guber
Jon Peters
Marion Dougherty
Anton Furst
Liberto Rabal
Francesca Neri
Javier Bardem
José Sancho
Pilar Bardem
Álex Angulo
Yael Be
Josep Molins
Daniel Lanchas
María Rosenfeldt
Antonio Henares
Diego de Paz
Ángela Molina
Katrina Bayonas
José María De Cossío
Felix Schumann
Andreas Kirnberger
Sophie Allet-Coche
Jean-Paul Belmondo
Jean Seberg
Jean-Pierre Melville
Henri-Jacques Huet
Van Doude
Claude Mansard
Richard Balducci
Roger Hanin
Martial Solal
Cécile Decugis
Lila Herman
Anna Maria Mühe
Samuel Finzi
Jürgen Becker
Wolfgang Kaven
Bernd Hoffmann
Helen Duval
Coral Preston
Colin McAllister
Owen Gorman
Tage Danielsson
Astrid Lindgren
Hanna Zetterberg
Dan Håfström
Börje Ahlstedt
Lena Nyman
Per Oscarsson
Med Reventberg
Allan Edwall
Ulf Isenborg
Björn Wallde
Björn Isfält
Rune Ericson
Mischa Gavrjusjov
Ole Fredrik Haug
Jan Persson
Henry Ottenby
Waldemar Bergendahl
Ole Landsjöaasen
Tobias Amann
Matthias Schellenberg
Daniel Brühl
Patrick Joswig
Ilse Strambowski
Michael Schütz
Eno Hünninger
Marek Goldowski
Dirk Oetelshoven
Karen-Lise Mynster
Rikke Wölck
Bent Mejding
Elsebeth Steentoft
Lene Tiemroth
Claus Gerving
Rune Palving
Carlo Barsotti
Alex Nyborg Madsen
Steen Svare
Susanne Oldenburg
Martin Brygmann
Johnny Mercer
David S. Goyer
Christian Bale
Michael Caine
Liam Neeson
Katie Holmes
David Bretherton
Ken Watanabe
Linus Roache
Richard Brake
Sara Stewart
Lee Smith
William H. Macy
Kristin Rudrüd
Harve Presnell
Tony Denman
Gary Houston
Frances McDormand
John Carroll Lynch
Sally Wingert
Phil McCall
Desmond Reilly
Sarah Gudgeon
Finlay Welsh
David Gallacher
Ray Jeffries
Owen Kavanagh
Bob Docherty
David Bateson
Joyce Nettles
Job Gosschalk
Jean-Paul Meurisse
Eric Kress
Albert Finney
Sabine Holtgreve
Georg Steinert
Antonin Svoboda
Phoebe Nicholls
Katharina Held
Julia Jentsch
Stipe Erceg
Burghart Klaußner
Peer Martiny
Petra Zieser
Laura Schmidt
Sebastian Butz
Oliver Bröcker
Daniela Knapp
Andreas Wodraschke
Silke Koch
Suse Marquardt
Charles D. Hall
C. Roy Hunter
Frances Dade
Joan Standing
Charles K. Gerrard
Len Wiseman
Kevin Grevioux
Gary Lucchesi
Richard S. Wright
Skip Williamson
Henry Winterstern
Terry McKay
James McQuaide
Robert Bernacchi
Tony Pierce-Roberts
Martin Hunter
Wendy Partridge
Claude Letessier
Patrick Tatopoulos
Deborah Aquila
Kate Beckinsale
Michael Sheen
Shane Brolly
Erwin Leder
Sophia Myles
Wentworth Miller
Mark Egerton
Miloš Forman
Peter Shaffer
Steven C. McGee
Joe Morton
S. Epatha Merkerson
Castulo Guerra
Danny Cooksey
Jenette Goldstein
Xander Berkeley
B.J. Rack
Stephanie Austin
Richard A. Harris
Mario Kassar
Conrad Buff IV
Joseph P. Lucky
Marlene Stewart
Ed French
Nicholas R. Allen
Gloria S. Borders
Dennis Muren
Jeff Dawn
Tom Johnson
Hilary Rosenfeld
Tom Hulce
Elizabeth Berridge
Simon Callow
Roy Dotrice
Christine Ebersole
Jeffrey Jones
Barbara Bryne
Michael Hausman
Bertil Ohlsson
Miroslav Ondříček
Michael Chandler
Nena Danevic
Spencer Treat Clark
Paul W. S. Anderson
Jeremy Bolt
Robert Kulzer
Steve Christian
Edmund Butt
Christian Sebaldt
Robyn Ray
Suzanne Smith
Steve Reevis
Steve Park
Ambrosia Kelley
Frank Darabont
Niki Marvin
Bob Gunton
Martin Klebba
Greg Ellis
Cheryl Carasik
Liz Dann
Penny Rose
Tom Spiess
Melania Singer
Ron Shelton
Susan Sarandon
Trey Wilson
Robert Wuhl
William O'Leary
David Neidorf
Danny Gans
Tom Silardi
Lloyd T. Williams
Rick Marzan
George Buck
Garland Bunting
Robert Dickman
Jenny Robertson
Thom Mount
Charles Hirschhorn
David V. Lester
Michael Convertino
Bobby Byrne
Adam Weiss
Armin Ganz
David Lubin
Kris Boxell
Louise Frogley
Jeff Hyde
Vern Hyde
Webster Whinery
Fred Zinnemann
Carl Foreman
John W. Cunningham
Gary Cooper
Katy Jurado
Grace Kelly
Otto Kruger
Lon Chaney Jr.
Harry Morgan
Ian MacDonald
Eve McVeagh
Morgan Farley
Harry Shannon
Lee Van Cleef
Sheb Wooley
Stanley Kramer
Dimitri Tiomkin
Floyd Crosby
Rudolph Sternad
Ben Hayne
Murray Waite
George C. Emick
Shirley MacLaine
Fred MacMurray
John Speak
Ray Walston
Jack Kruschen
David Lewis
Naomi Stevens
Hope Holiday
Edie Adams
Johnny Seven
Adolph Deutsch
Joseph LaShelle
Daniel Mandell
Alexandre Trauner
Edward G. Boyle
Harry Ray
Allen K. Wood
Milt Rice
Don Stott
Michael Curtiz
Humphrey Bogart
Ingrid Bergman
Paul Henreid
Claude Rains
Sydney Greenstreet
Madeleine Lebeau
Dooley Wilson
Joy Page
John Qualen
Leonid Kinskey
Marcel Dalio
Helmut Dantine
Hal B. Wallis
Carl Jules Weyl
George James Hopkins
Orry-Kelly
Perc Westmore
Francis J. Scheid
Harvey Parry
Murray Burnett
Joan Alison
Giuseppe Andrews
Keram Malicki-Sánchez
Robert Redford
Norman Maclean
Richard Friedenberg
Craig Sheffer
Tom Skerritt
Mark Isham
Robert Estrin
Elisabeth Leustig
Amalia Mato
William Kittredge
Barbara Maltby
Patrick Markey
Walter P. Martishius
Gretchen Rau
Kathy O'Rear
Bernie Pollack
Reese Spensley
Richard Stutsman
Mark Yuricich
Brenda Blethyn
Stephen Shellen
Vann Gravage
Susan Traylor
Nicole Burdette
Helen Shaver
Patricia Charbonneau
Audra Lindley
Donna Deitch
Jane Rule
John Wayne
Isabelle Carré
Harry W. Gerstad
Dave Chappelle
Mitchell Cannold
Stanley DeSantis
Mustafa Abuelhija
Anthony Hopkins
Claire Forlani
Jeffrey Tambor
Jake Weber
Ron Osborn
Jeff Reno
Kevin Wade
Bo Goldman
David J. Wally
Celia D. Costas
Ronald L. Schwary
Emmanuel Lubezki
Joe Hutshing
Robert Guerra
Leslie Bloom
Aude Bronson-Howard
David C. Robinson
Robert DeVine
David S. Howard
Lois Kelly-Miller
Jahnni St. John
Richard Clarke
Mark Haack
Clay A. Griffith
Charles 'Honi' Coles
Neal Jones
'Cousin Brucie' Morrow
Wayne Knight
Miranda Garrison
Garry Goodrow
Antone Pagán
Thomas Cannold
Heather Lea Gerdes
Jesus Fuentes
M.R. Fletcher
Karen Getz
Andrew Charles Koch
D.A. Pauley
Jennifer Stahl
Dorian Sanchez
Inka Löwendorf
Manfred Möck
Marc Sönnichsen
Ingrit Dohse
Henriette Heinze
Andreas Schreitmüller
Liane Jessen
José Borges
Simone Bär
Anette Guther
Heino Herrenbrück
Steve Stoyke
Martin Ehlers-Falkenberg
André Ritonnale
Candy Birkmeyer
Thomas Rohde
Julie Fong
Bob Yari
Cory Smith
Jeff Buchanan
Jamie Kirkpatrick
Lauri Faggioni
Erykah Badu
Common
Yasiin Bey
Bilal
Lil' Cease
Cody ChestnuTT
James 'Kamal' Gray
Lauryn Hill
Leonard 'Hub' Hubbard
Wyclef Jean
Tiffany Limos
Dennis Gassner
Donna Isaacson
Michael Lerner
John Mahoney
Tony Shalhoub
Jon Polito
David Warrilow
Richard Portnow
Christopher Murney
I.M. Hobson
Kim Young-min
Ha Yeo-jin
Kim Jong-ho
Kim Jung-young
Choi Min-I
Song Min-young
Park Ji-Woong
Soma Chung
Bae Jeong-min
Charlotte Gainsbourg
Miou-Miou
Alain Chabat
Georges Bermann
Frédéric Junqua
Jean-Michel Bernard
Jean-Louis Bompoint
Juliette Welfling
Julie Navarro
Ann Chakraverty
Pierre Pell
Stéphane Rosenbaum
Florence Fontaine
Emma de Caunes
Aurélia Petit
Sacha Bourdo
Pierre Vaneck
Stéphane Metzger
Alain de Moyencourt
Inigo Lezzi
Yvette Petit
Bertrand Delpierre
Eric Mariotto
B.H. McCampbell
Jules Furthman
Leigh Brackett
Dean Martin
Ricky Nelson
Angie Dickinson
Walter Brennan
Ward Bond
John Russell
Pedro Gonzalez Gonzalez
Estelita Rodriguez
Claude Akins
Russell Harlan
Folmar Blangsted
Ralph S. Hurst
Marjorie Best
Gordon Bau
Robert B. Lee
Harry Carey, Jr.
Jake Abraham
Victor McGuire
Stacy Peralta
Sam George
Jeff Clark
Darrick Doerner
Laird Hamilton
Dave Kalama
David H. Kalama Jr.
Brian L. Keaulana
Buzzy Kerbox
Titus Kinimaka
Gerry Lopez
Mickey Munoz
Greg Noll
Evan Slater
Kelly Slater
Darryl Virostko
Jane Kachmer
Agi Orsi
Peter Pilafian
Paul Crowder
Christopher Norr
Ben Hecht
Leopoldine Konstantin
Louis Calhern
Reinhold Schünzel
Roy Webb
Ted Tetzlaff
Frank Sinatra
Theron Warth
Albert S. D'Agostino
Edith Head
Mel Berns
Peter Lawford
Paul Eagler
Cesar Romero
Patrice Wymore
Harry Brown
Charles Lederer
Philip W. Anderson
Nelson Riddle
Joey Bishop
Barbara Keon
Carlos Blanco Vila
María Isabel Díaz Lago
Neus Sanz
Leandro Rivera
Yolanda Ramos
Carlos García Cambero
Natalia Roig
Eli Iranzo
Fanny de Castro
Concha Galán
Magdalena Brotto
Pepa Aniorte
Isabel Ayúcar
José Luis Alcaine
Luis San Narciso
Salvador Parra
Mara Matey
Joaquín Manchado
Sergio Leone
François Ozon
Emmanuèle Bernheim
Ludivine Sagnier
Charles Dance
Jean-Marie Lamour
Marc Fayolle
Mireille Mossé
Michel Fau
Jean-Claude Lecas
Émilie Gavois-Kahn
Erarde Forestali
Timothy Burrill
Christine De Jekel
Olivier Delbosc
Marc Missonnier
Philippe Rombi
Yorick Le Saux
Monica Coleman
Antoinette Boulat
Wouter Zoon
Roberto Rossellini
Giuseppe Amato
Ferruccio De Martino
Sergio Amidei
Alberto Consiglio
Federico Fellini
Renzo Rossellini
Ubaldo Arata
Eraldo Da Roma
Rosario Megna
Aldo Fabrizi
Anna Magnani
Marcello Pagliero
Vito Annichiarico
Harry Feist
Francesco Grandjacquet
Maria Michi
Raffaele Del Monte
Jim Jarmusch
Sharon Stone
Jessica Lange
Frances Conroy
Alexis Dziena
Frederick Elmes
Sarah Frank
Lydia Marks
Manny Siverio
Heather Simms
Brea Frazier
Pell James
Ryan Donowho
Christopher McDonald
Chris Bauer
Jon Kilik
Ann Ruark
Stacey E. Smith
Karen L. Thorson
Mulatu Astatke
Mark Webber
Lisa Marie
Thomas Vinterberg
Mogens Rukov
Ulrich Thomsen
Henning Moritzen
Thomas Bo Larsen
Paprika Steen
Birthe Neumann
Trine Dyrholm
Helle Dolleris
Therese Glahn
Klaus Bondam
Bjarne Henriksen
Gbatokai Dakinah
Lars Brygmann
Lene Laub Oksen
Linda Laursen
John Boas
Erna Boas
Lars Bo Jensen
Valdís Óskarsdóttir
Marie Louise Hedegaard
Lene Seested
Eigil Jacobsen
Morten Holm
Kaj Rasmussen
Robert Strandgård
Gry Worre Hallberg
Dustin Hoffman
Vince Locke
Steve Koren
Mark O'Keefe
Steve Oedekerk
Jennifer Aniston
Philip Baker Hall
Catherine Bell
Lisa Ann Walter
Steve Carell
Nora Dunn
Paul Satterfield
Tom Shadyac
John Debney
Dean Semler
Scott Hill
Roger Birnbaum
Michael Bostick
James D. Brubaker
Gary Barber
Howard Koch
Casey Robinson
Harry Bugin
Mark Adair-Rios
James Woods
Elizabeth McGovern
Tuesday Weld
Treat Williams
James Hayden
Joe Pesci
Larry Rapp
William Forsythe
Burt Young
Caroline Link
Beth Serlin
Niki Reiser
Jakob Claussen
Thomas Wöbke
Luggi Waldleitner
Patricia Rommel
Sylvie Testud
Tatjana Trieb
Howie Seago
Emmanuelle Laborit
Sibylle Canonica
Matthias Habich
Alexandra Bolz
Hansa Czypionka
Doris Schade
Horst Sachtleben
Hubert Mulzer
Birge Schade
Stephan Kampwirth
Lea Mekhméche
Laurel Severin
Selestina Stanissavijevic
Julia Lorbeer
Anna Bickhofer
Stefan Spreer
Karin Lehmann
Stefan von Moers
Marta Rodríguez
Jutta Schaad
Giora Feidman
Ute Cremer
Franz Hanfstingl
Dieter Nobbe
Ulrike Putz
Thomas Martin
Martin Schmassmann
Christina Undritz
Risa Kes
Susann Bieling
Andreas Wölki
Alan Rickman
Jayne Eastwood
David Fox
Emily Hampshire
Jackie Brown
James Allodi
Selina Cadell
Johnny Goltz
Marc Evans
Angela Pell
Broken Social Scene
Steve Cosens
Mags Arnold
Gina Carter
Steve Coogan
Jessica Daniel
Niv Fichman
Robert Jones
Henry Normal
Pitof
Halle Berry
Edward McDonnell
Benjamin Bratt
Russ Meyer
Jack Moran
Tura Satana
Haji
Lori Williams
Sue Bernard
Stuart Lancaster
Paul Trinka
Dennis Busch
Ray Barlow
Joe Dante
Jon Tenney
Joey Travolta
Theresa Randle
Eugene Collier
Jimmy Ortega
Ousaun Elam
Ray Lykins
Tim Gilbert
John Landis
Mace Neufeld
Robert Rehme
Nile Rodgers
Mac Ahlberg
Dale Beldin
Michael Seymour
Andreas Dresen
Steffi Kühnert
Gabriela Maria Schmeide
Thorsten Merten
Axel Prahl
Janko Brett
Miro De Vittoris
Knut Elstermann
Carmen Engler
Frank Fuhrmann
Jens Graßmehl
17 Hippies
Michael Hammon
Jörg Hauschild
Susanne Hopf
Julia Ziesche
Jasmila Žbanić
Mirjana Karanović
Luna Mijović
Leon Lučev
Kenan Ćatić
Jasna Beri
Dejan Aćimović
Bogdan Diklić
Ermin Bravo
Semka Sokolović-Bertok
Barbara Albert
Damir Ibrahimovich
Bruno Wagner
Boris Michalski
Damir Richtaric
Orijana Kunčić
Niki Mossböck
Christine A. Maier
Jeremy Davies
Carlo Simi
Gabe Videla
Louis Craig
Danilo Bollettini
Giovanni Corridori
Jacques Godbout
Benito Stefanelli
Leonardo Benvenuti
Josh Cruze
Angela Lanza
Franco Arcalli
Franco Ferrini
Claudio Mancini
Nino Baragli
Zach Staenberg
Joy Todd
Sandro Battaglia
Antonio Scaramuzza
Carlo Tafani
Romano Mancini
Bruno Charier
John Furlong
Eve Meyer
Paul Sawtell
Bert Shefter
Walter Schenk
Michael Finn
Patricia Arquette
Michael Rapaport
Bronson Pinchot
Christopher Walken
James Gandolfini
Frank Adonis
Paul Bates
Lisa Cogswell
Don Edmonds
Spencer Franklin
Samuel Hadida
Gregory Manson
Steve Perry
James G. Robinson
James W. Skotchdopole
Bill Unger
Fu'ad Aït Aattou
Benjamín Fernández
Thomas L. Roysden
Susan Becker
Greg Dillon
Samuel C. Crutcher
Virginia Cook-McGowan
Robert S. Henderson
Larry M. Shorts
Ahmir-Khalib Thompson
Kanye West
Jill Scott
Dennis Lehane
Brian Helgeland
Kevin Bacon
Marcia Gay Harden
Dianne Wager
Kevin Chapman
Tom Guiry
Emmy Rossum
Andrew Mackin
Adam Nelson
Robert Wahlberg
Jenny O'Hara
John Doman
Cameron Bowen
Jason Kelly
Connor Paolo
T. Bruce Page
Miles Herter
Cayden Boyd
Tori Davis
Jonathan Togo
Judie Hoyt
Robert Lorenz
Ilene Chaiken
Scott Schutzman Tiler
Rusty Jacobs
Adrian Curran
Brian Bloom
Noah Moazezi
David R. Ellis
Matthew Broderick
Rupert Everett
Joely Fisher
David Kellogg
Deepa Mehta
Darlanne Fluegel
Paul Thomas Anderson
John C. Reilly
Jason Robards
Melora Walters
Michael De Luca
Lynn Harris
Daniel Lupi
JoAnne Sellar
Aimee Mann
Cassandra Kulukundis
Mike Monetti
Jim Brown
Michael Murphy
Emmanuel Johnson
Melinda Dillon
Jeremy Blackman
Wolfgang Becker
Bernd Lichtenberg
Michael Crichton
Sam Neill
Laura Dern
Jeff Goldblum
Richard Attenborough
Joseph Mazzello
Ariana Richards
Bob Peck
Martin Ferrero
Greg Burson
Katrin Sass
Chulpan Khamatova
Maria Simon
Florian Lukas
Alexander Beyer
Christine Schorn
Jürgen Holtz
Katja De Bock
Gena Rowlands
Lisanne Falk
Alan Randolph Scott
Anthony Portillo
Manuela Stehr
Marcos Kantis
Martin Kukula
Giancarlo Esposito
Lothar Holler
Rosie Perez
Richard Boes
Isaach De Bankolé
Béatrice Dalle
Pascal N'Zonzi
Emile Abossolo M'bo
Noel Kaufmann
Stéphane Boucher
Roberto Benigni
Paolo Bonacelli
Gianni Schettino
Antonio Ragusa
Nicola Facondo
Camilla Begnoni
Romolo Di Biasi
Donatella Servadio
Matti Pellonpää
Sakari Kuosmanen
Tomi Salmela
Eija Vilpas
Jaakko Talaskivi
Klaus Heydemann
Jim Stark
Demetra J. MacBride
Masahiro Inbe
Noboru Takayama
Kelley Cribben
Tom Karnowski
Magda Bava
Eugene Hutz
Claire Fraisse
Tina Seppo
Anthony J. Ciccolini III
Boris Leskin
Jonathan Safran Foer
David Minkowski
Peter Saraf
Matthew Stillman
Marc Turtletaub
Jana Hrabětova
Zuzana Hodková
Stephen Samudovsky
Oleksandr Choroshko
Gil Kazimirov
Ljubomir Dezera
Paul Cantelon
Matthew Libatique
Andrew Marcus
Craig McKay
Martin Vačkář
Homer Murray
Laryssa Lauret
Tereza Veselkova
Vera Sindelarova
Lukáš Král
Manuel Pradal
Emmanuelle Béart
Norman Reedus
Joe Grifasi
Lily Rabe
Kim Director
Brian Tarantina
Patrick Collins
Chuck Cooper
Clem Cheung
Tonino Benacquista
Laurent Pétin
Michèle Pétin
Robin O'Hara
Scott Macaulay
Lionel Closson
Kathy Ciric
Jennifer Augé
Sig De Miguel
Stephanie Carroll
Jennifer Dehghan
Chryss Hionis
Michael Clancy
Julia Lallas
Daisy Curbeon
Ingrid Okola
Daniel Trujillo
Peter Thorwarth
Stefan Holtz
Oliver Korittke
Ralf Richter
Diether Krebs
Martin Semmelrogge
Heinrich Giskes
Alexandra Neldel
Monica Nancy Wick
Sabine Kaack
Christian Becker
Thomas Häberle
Rainer Kühn
Eckhard Jansen
Anja Pohl
Pete Postlethwaite
Jochen Nickel
Vince Vaughn
Vanessa Lee Chester
Téa Leoni
Trevor Morgan
Alessandro Nivola
John Diehl
Bruce A. Young
Taylor Nichols
Joe Johnston
Peter Buchman
Jim Taylor
Don Davis
Shelly Johnson
Robert Dalva
Nancy Foy
Ed Verreaux
Bino Cicogna
Dario Argento
Bernardo Bertolucci
Henry Fonda
Claudia Cardinale
Charles Bronson
Gabriele Ferzetti
Paolo Stoppa
Woody Strode
Hal Ashby
Jack Elam
Keenan Wynn
Colin Higgins
Frank Wolff
Lionel Stander
Ruth Gordon
Bud Cort
Cyril Cusack
Charles Tyner
Ellen Geer
Eric Christmas
G. Wood
Judy Engles
Shari Summers
William A. Sawyer
Edward Warschilka
Michael D. Haller
Antonella Pompei
Eros Bacciucchi
Fulvio Morsella
Omar Epps
Claude Maki
Masaya Kato
Susumu Terajima
Royale Watkins
Lombardo Boyar
Ryo Ishibashi
James Shigeta
Tatyana Ali
Katsumi Yanagijima
Yoshinori Ota
